Kenzap Timeline;https://ru.wordpress.org/plugins/kenzap-timeline/;A beautiful and easy customizable set of Gutenberg blocks to create timeline section for the…;5.5.11
Block Context;https://ru.wordpress.org/plugins/block-context/;Change Gutenberg block visibility for specific users.;5.7.8
ACE HTML Block;https://ru.wordpress.org/plugins/ace-html-block/;Добавляет HTML-блок, который использует редактор ACE. Возможности: подсветка синтаксиса, номера строк, отступы и проверка HTML.;5.1.15
Illustrations Block — 300+ Customizable SVG Images;https://ru.wordpress.org/plugins/illustrations/;Illustrations Block enables you to add awesome SVG illustrations which you can customize directly from…;5.3.14
Gosign — Button Block;https://ru.wordpress.org/plugins/gosign-buttonblock/;This plugin creates a button block. it could be with icon, with custom url, border…;6.0.3
Gosign — Vimeo Video Player Block;https://ru.wordpress.org/plugins/gosign-vimeo-video-player-block/;Add Vimeo Video Player Block with custom splash image and also can set options for…;5.8.6
K2 Blocks;https://ru.wordpress.org/plugins/k2-blocks/;K2 Blocks is an essential toolkit for building websites using the Gutenberg editor.;6.1.1
Blocks for Products;https://ru.wordpress.org/plugins/blocks-for-products/;A plugin to add support for Gutenberg on product pages.;5.5.11
Kenzap Steps;https://ru.wordpress.org/plugins/kenzap-steps/;A beautiful and easy customizable set of Gutenberg blocks to create steps section for the…;5.1.15
Gosign — Notification And Alert Block;https://ru.wordpress.org/plugins/gosign-notification-and-alert-block/;Plugin contains the options to set notification or alert blocks. It offors multiple options to…;6.0.3
ProHotspots Lite — Image Gallery Hotspots;https://ru.wordpress.org/plugins/prohotpoints-gallery/;Create custom hotspots to make your images more informative and interactive using the WordPress blocks.;5.1.15
Simple Shortcode Block;https://ru.wordpress.org/plugins/simple-shortcode-block/;Простой блок для динамического выполнения шорткода в новом редакторе Gutenberg.;5.3.14
Payment Form for PayPal Pro;https://ru.wordpress.org/plugins/payment-form-for-paypal-pro/;Payment Form for PayPal Pro for accepting credit cards directly into your website without navigating…;6.0.3
Waves Block;https://ru.wordpress.org/plugins/waves/;Gradients in motion.;6.0.3
Gosign — Promo Box Block;https://ru.wordpress.org/plugins/gosign-promo-box-block/;This plugin enables you to add Promotion Boxes with text and button with a link.;6.0.3
ShopConstruct — Product Catalog, Shopping Cart and eCommerce solution for Store;https://ru.wordpress.org/plugins/shopconstruct/;Independent e-commerce plugin, working with any theme. Cart and Checkout functionality integrated!;5.2.17
Designer Blocks for Block Editor by Weaver;https://ru.wordpress.org/plugins/blocks-by-weaver/;Discover the power of the Block Editor! This plugin adds Designer Blocks that make it…;5.0.18
The Permalinks Cascade;https://ru.wordpress.org/plugins/the-permalinks-cascade/;Sitemaps, Hyper-lists and Beyond.;6.0.3
Hero Banner Slider;https://ru.wordpress.org/plugins/hero-banner-slider/;WordPress Gutenberg editor plugin for Hero Banner Slider.;5.3.14
FAQ Builder AYS;https://ru.wordpress.org/plugins/faq-builder-ays/;Create FAQs and accordions for your WP website without effort with FAQ Builder. Has Gutenberg…;6.1.1
Starscape Block;https://ru.wordpress.org/plugins/starscape/;Stars in motion;6.0.3
WP Blocks Hub;https://ru.wordpress.org/plugins/wp-blocks-hub/;WP Blocks Hub is a library of website elements (blocks, shortcodes, widgets) in the cloud.…;5.3.0
Beauty Box;https://ru.wordpress.org/plugins/beauty-box-block/;Add a customizable box around your content.;5.3.14
Easy Post Embed Code;https://ru.wordpress.org/plugins/easy-post-embed-code/;Give your readers and publishers the ability to easily copy any post's embed code.;5.0.18
Block Collection for You – WP Block Pack;https://ru.wordpress.org/plugins/wp-block-pack/;A pack of clean, useful and, customizable blocks for the WordPress block editor (Gutenberg).;6.0.3
Kenzap Stats;https://ru.wordpress.org/plugins/kenzap-stats/;Extend your website with counters, countdowns, bars and other statistical elements. It should work out…;5.5.11
Video Block with Ads;https://ru.wordpress.org/plugins/video-block-with-ads/;Video Gutenberg Block and video player on steroids and low fat.;5.1.15
Kenzap Pricing;https://ru.wordpress.org/plugins/kenzap-pricing/;A beautiful and easy customizable set of Gutenberg blocks to create pricing table section for…;5.5.11
Kenzap Features;https://ru.wordpress.org/plugins/kenzap-features/;A beautiful and easy customizable set of Gutenberg blocks to create features section for the…;5.5.11
Gecko Blocks;https://ru.wordpress.org/plugins/gecko-blocks/;Provides multiple basic block types to be used in custom themes.;5.4.12
startpage;https://ru.wordpress.org/plugins/startpage/;Создайте собственную начальную страницу для браузера в WordPress.;5.1.15
Rad Bootstrap 3 Blocks;https://ru.wordpress.org/plugins/rad-bootstrap-3-blocks/;This plugin inserts bootstrap 3 style grid layout block and a button block to the…;5.0.18
Testimonial Gutenberg Block;https://ru.wordpress.org/plugins/testimonial-block/;Testimonial Gutenberg Block allows users add testimonials and display it anywhere in page/post. With more…;5.2.17
WordPress HelpDesk & Support Ticket System Plugin — Octrace Support;https://ru.wordpress.org/plugins/octrace-support/;Octrace Support is a help desk & support ticket system plugin that helps manage your…;6.1.1
Custom Accordion Block;https://ru.wordpress.org/plugins/custom-accordion-block/;This is Gutenberg compitable Custom Accordion plugin.;5.7.8
WYSIWYG Calculator Block;https://ru.wordpress.org/plugins/wysiwyg-calculator-block/;This is a WYSIWYG build your own cost Calculator block. (Great for allowing customers to…;5.4.12
Turbocharged Testimonial Block;https://ru.wordpress.org/plugins/turbocharged-testimonial-block/;A turbocharged testimonial block packed with 10 super styles for sharing positive things people have…;5.5.11
Clapback;https://ru.wordpress.org/plugins/clapback/;TheClapbackBlockputsanemojibetweenyourwords.;5.5.11
Kenzap Blog;https://ru.wordpress.org/plugins/kenzap-blog/;A beautiful and easy customizable set of Gutenberg blocks to list blog posts on your…;5.5.11
Info Blocks for WooCommerce;https://ru.wordpress.org/plugins/info-blocks-for-woocommerce/;Info blocks for WooCommerce.;6.1.1
Custom Blocks Templates;https://ru.wordpress.org/plugins/custom-blocks-templates/;Create and set Gutenberg blocks templates for posts, pages and custom post types;5.9.5
DynaMaker CAD Configurator Integration;https://ru.wordpress.org/plugins/dynamaker-cad-configurator-integration/;With the DynaMaker Plugin for Wordpress you can easily display your online configurators in a…;5.8.6
Max width container;https://ru.wordpress.org/plugins/maximum-width-container/;This plugin creates a new Gutenberg block, which allows you yo create a container with…;5.2.17
Testimonials Block;https://ru.wordpress.org/plugins/testimonials-block/;This plugin brings a testimonials slider block to the new WordPress Gutenberg editor.;5.0.18
Schedule Revisions;https://ru.wordpress.org/plugins/schedule-revisions/;Control when content (or revisions) appear or disappear in your posts through a new Gutenberg…;5.4.12
Gosign — Post Teaser Block;https://ru.wordpress.org/plugins/gosign-post-teaser-block/;Its a post teaser block, where you select a post from the backend and it…;6.0.3
Boxer Block;https://ru.wordpress.org/plugins/boxer-block/;Boxer is a Block that puts your WordPress posts into boxes on a page.;5.2.17
Lyrics;https://ru.wordpress.org/plugins/lyrics-block/;Add lyrics to your WordPress posts and pages.;5.1.15
Buttons for Gutenberg;https://ru.wordpress.org/plugins/fd-buttons-gutenberg/;Additional button styles and options of Button Block for Gutenberg/Block Editor. Best for marketing page,…;5.8.6
Qroko Blocks;https://ru.wordpress.org/plugins/qroko-blocks/;Custom Blocks for headless WordPress;5.7.8
Booking System Calendar;https://ru.wordpress.org/plugins/kenzap-calendar/;Display calendar section for appointments reservations or bookings. Specify custom time slots. Link checkout process…;5.8.6
QuestionPro Surveys;https://ru.wordpress.org/plugins/questionpro-surveys/;QuestionPro Surveys plugin lets you embed surveys into the blog content.;5.2.17
Guten-bubble;https://ru.wordpress.org/plugins/guten-bubble/;Displays a speech bubble like a chat conversation.;6.1.1
Nelio Maps;https://ru.wordpress.org/plugins/nelio-maps/;Simple and beautiful Google Maps block for WordPress.;5.1.15
Dispensary Blocks;https://ru.wordpress.org/plugins/dispensary-blocks/;WP Dispensary Product Blocks for Gutenberg;5.2.17
Player with Playlist Block for WordPress Editor;https://ru.wordpress.org/plugins/video-playlist-lite/;Simply add single youtube videos, youtube playlists or create youtube playlists on your WordPress blog.;5.1.15
WordPress Essential Blocks;https://ru.wordpress.org/plugins/wp-essential-blocks/;Powerful and Feature Rich Blocks for Gutenberg Editor.;5.0.18
China Video Block;https://ru.wordpress.org/plugins/china-video-block/;   Блок Gutenberg для показа китайской аудитории китайского видео, и видео с YouTube…;5.8.0
Double Image for Gutenberg;https://ru.wordpress.org/plugins/double-image/;A custom block designed to insert two images side by side or stacked with optional…;5.0.18
Melonpan Block — Code;https://ru.wordpress.org/plugins/melonpan-block-code/;Block to display code, with highlighted syntax, which can be copied to the clipboard.;5.6.10
Social Media Block;https://ru.wordpress.org/plugins/social-media-block/;Social media block for Gutenberg.;5.0.18
Gecko Grid Layout;https://ru.wordpress.org/plugins/gecko-grid-layout/;A css grid layout block for gutenberg. It allows you to create masonry like content.…;5.1.15
Pricing Tables Block;https://ru.wordpress.org/plugins/pricing-tables-block/;This plugin brings a Pricing Tables Blocks to the new WordPress Gutenberg editor.;5.1.15
Video Popup Block;https://ru.wordpress.org/plugins/video-popup-block/;This plugin brings a Video Popup Block to the new WordPress Gutenberg editor.;5.1.15
Yoast SEO;https://ru.wordpress.org/plugins/wordpress-seo/;РЈР»СѓС‡С€РёС‚Рµ SEO РІР°С€РµРіРѕ WordPress: РїРѕСЂР°Р±РѕС‚Р°Р№С‚Рµ РЅР°Рґ РєР°С‡РµСЃС‚РІРѕРј РєРѕРЅС‚РµРЅС‚Р° Рё РїРѕР»СѓС‡РёС‚Рµ РїРѕР»РЅРѕСЃС‚СЊСЋ РѕРїС‚РёРјРёР·РёСЂРѕРІР°РЅРЅС‹Р№ WordPress-СЃР°Р№С‚ СЃ РїРѕРјРѕС‰СЊСЋвЂ¦;6.1.1
РљРѕРЅС‚Р°РєС‚РЅР°СЏ С„РѕСЂРјР° WPForms вЂ” РєРѕРЅСЃС‚СЂСѓРєС‚РѕСЂ С„РѕСЂРј РґР»СЏ WordPress, РїРѕР·РІРѕР»СЏСЋС‰РёР№ СЃРѕР·РґР°РІР°С‚СЊ С„РѕСЂРјС‹ РїСѓС‚С‘Рј РїРµСЂРµС‚Р°СЃРєРёРІР°РЅРёСЏ СЌР»РµРјРµРЅС‚РѕРІ;https://ru.wordpress.org/plugins/wpforms-lite/;РџРѕР¶Р°Р»СѓР№, Р»СѓС‡С€РёР№ РїР»Р°РіРёРЅ РґР»СЏ СЃРѕР·РґР°РЅРёСЏ РєРѕРЅС‚Р°РєС‚РЅС‹С… С„РѕСЂРј РЅР° WordPress. РљРѕРЅСЃС‚СЂСѓРєС‚РѕСЂ, РїРѕР·РІРѕР»СЏСЋС‰РёР№ РїСѓС‚С‘Рј РїРµСЂРµС‚Р°СЃРєРёРІР°РЅРёСЏ СЌР»РµРјРµРЅС‚РѕРІ СЃРѕР·РґР°РІР°С‚СЊвЂ¦;6.1.1
Jetpack РїСЂРµРґРЅР°Р·РЅР°С‡РµРЅ РґР»СЏ Р·Р°С‰РёС‚С‹, СЂРµР·РµСЂРІРЅРѕРіРѕ РєРѕРїРёСЂРѕРІР°РЅРёСЏ, РїРѕРІС‹С€РµРЅРёСЏ СЃРєРѕСЂРѕСЃС‚Рё СЂР°Р±РѕС‚С‹ Рё СЂР°Р·РІРёС‚РёСЏ РІР°С€РµРіРѕ СЃР°Р№С‚Р° WordPress;https://ru.wordpress.org/plugins/jetpack/;РћР±РµСЃРїРµС‡СЊС‚Рµ РґРѕРїРѕР»РЅРёС‚РµР»СЊРЅСѓСЋ Р·Р°С‰РёС‚Сѓ СЃР°Р№С‚Р° WordPress СЃ РїРѕРјРѕС‰СЊСЋ РїСЂРѕСЃС‚С‹С…, РЅРѕ СЌС„С„РµРєС‚РёРІРЅС‹С… РёРЅСЃС‚СЂСѓРјРµРЅС‚РѕРІ: СЂРµР·РµСЂРІРЅРѕРіРѕ РєРѕРїРёСЂРѕРІР°РЅРёСЏ Рё РїСЂРѕРІРµСЂРєРёвЂ¦;6.1.1
Advanced Editor Tools (СЂР°РЅРµРµ TinyMCE Advanced);https://ru.wordpress.org/plugins/tinymce-advanced/;Р Р°СЃС€РёСЂСЏРµС‚ Рё СѓР»СѓС‡С€Р°РµС‚ СЂРµРґР°РєС‚РѕСЂ Р±Р»РѕРєРѕРІ (Gutenberg) Рё РєР»Р°СЃСЃРёС‡РµСЃРєРёР№ СЂРµРґР°РєС‚РѕСЂ (TinyMCE).;5.7.8
MC4WP: Mailchimp for WordPress;https://ru.wordpress.org/plugins/mailchimp-for-wp/;The #1 (unofficial) Mailchimp plugin. Allows you to add various sign-up methods to your WordPressвЂ¦;6.1.1
Rank Math SEO;https://ru.wordpress.org/plugins/seo-by-rank-math/;Rank Math SEO вЂ” Р»СѓС‡С€РёР№ WordPress SEO РїР»Р°РіРёРЅ, СЃРѕС‡РµС‚Р°СЋС‰РёР№ РІ СЃРµР±Рµ С„СѓРЅРєС†РёРё РјРЅРѕРіРёС… SEO РёРЅСЃС‚СЂСѓРјРµРЅС‚РѕРІвЂ¦;6.1.1
Smush вЂ” Lazy Load Images, Optimize & Compress Images;https://ru.wordpress.org/plugins/wp-smushit/;РЎР¶РёРјР°Р№С‚Рµ РёР·РѕР±СЂР°Р¶РµРЅРёСЏ Рё РѕРїС‚РёРјРёР·РёСЂСѓР№С‚Рµ РёР·РѕР±СЂР°Р¶РµРЅРёСЏ СЃ РїРѕРјРѕС‰СЊСЋ РѕС‚Р»РѕР¶РµРЅРЅРѕР№ Р·Р°РіСЂСѓР·РєРё, РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ WebP Рё РѕРїСЂРµРґРµР»РµРЅРёСЏ СЂР°Р·РјРµСЂР°, С‡С‚РѕР±С‹вЂ¦;6.1.1
Smash Balloon Social Photo Feed;https://ru.wordpress.org/plugins/instagram-feed/;Р Р°РЅРµРµ РїР»Р°РіРёРЅ РЅР°Р·С‹РІР°Р»СЃСЏ В«Instagram FeedВ». РђРєРєСѓСЂР°С‚РЅРѕРµ РѕС‚РѕР±СЂР°Р¶РµРЅРёРµ РїРѕСЃС‚РѕРІ РёР· РЅРµСЃРєРѕР»СЊРєРёС… СѓС‡РµС‚РЅС‹С… Р·Р°РїРёСЃРµР№ Instagram РІ РІРёРґРµвЂ¦;6.1.1
Gutenberg Template and Pattern Library & Redux Framework;https://ru.wordpress.org/plugins/redux-framework/;Supercharge the Gutenberg editor with our library of Gutenberg block templates, layouts, and patterns!;6.1.1
Ninja Forms Contact Form вЂ” The Drag and Drop Form Builder for WordPress;https://ru.wordpress.org/plugins/ninja-forms/;РљРѕРЅСЃС‚СЂСѓРєС‚РѕСЂ С„РѕСЂРј WordPress, СѓРґРѕР±РЅС‹Р№ РґР»СЏ РЅРѕРІРёС‡РєРѕРІ. РўР°С‰Рё-Рё-Р±СЂРѕСЃР°Р№ РїРѕР»СЏ С„РѕСЂРјС‹, С‡С‚РѕР±С‹ СЃРѕР·РґР°С‚СЊ РєСЂР°СЃРёРІС‹Рµ РїСЂРѕС„РµСЃСЃРёРѕРЅР°Р»СЊРЅС‹Рµ РєРѕРЅС‚Р°РєС‚РЅС‹Рµ С„РѕСЂРјС‹вЂ¦;6.1.1
Smart Slider 3;https://ru.wordpress.org/plugins/smart-slider-3/;РџР»Р°РіРёРЅ Р°РґР°РїС‚РёРІРЅРѕРіРѕ СЃР»Р°Р№РґРµСЂР° РґР»СЏ РїСЂРѕСЃС‚РѕРіРѕ СЃРѕР·РґР°РЅРёСЏ СЃР»Р°Р№РґРѕРІ РІ РІРёР·СѓР°Р»СЊРЅРѕРј СЂРµРґР°РєС‚РѕСЂРµ. РЎРѕР·РґР°РІР°Р№С‚Рµ РєСЂР°СЃРёРІС‹Рµ СЃР»Р°Р№РґРµСЂС‹ РёР·РѕР±СЂР°Р¶РµРЅРёР№, СЃР»РѕС‘РІ,вЂ¦;6.1.1
The Events Calendar;https://ru.wordpress.org/plugins/the-events-calendar/;РљР°Р»РµРЅРґР°СЂСЊ РјРµСЂРѕРїСЂРёСЏС‚РёР№ вЂ” СЌС‚Рѕ РїР»Р°РіРёРЅ РєР°Р»РµРЅРґР°СЂСЏ РЅРѕРјРµСЂ РѕРґРёРЅ РґР»СЏ WordPress. Р›РµРіРєРѕ СЃРѕР·РґР°РІР°Р№С‚Рµ Рё СѓРїСЂР°РІР»СЏР№С‚Рµ РјРµСЂРѕРїСЂРёСЏС‚РёСЏРјРёвЂ¦;6.1.1
РџР»Р°РіРёРЅ РЁРѕСЂС‚РєРѕРґРѕРІ РґР»СЏ WordPress вЂ” Shortcodes Ultimate;https://ru.wordpress.org/plugins/shortcodes-ultimate/;РћР±С€РёСЂРЅР°СЏ РєРѕР»Р»РµРєС†РёСЏ РІРёР·СѓР°Р»СЊРЅС‹С… РєРѕРјРїРѕРЅРµРЅС‚РѕРІ РґР»СЏ РІР°С€РµРіРѕ СЃР°Р№С‚Р°;6.1.1
Slider, Gallery, and Carousel by MetaSlider вЂ” Responsive WordPress Slideshows;https://ru.wordpress.org/plugins/ml-slider/;The best slider, gallery, and carousel plugin for WordPress. Responsive and easy-to-use sliders with images,вЂ¦;6.1.1
MailPoet вЂ” РїРёСЃСЊРјР° Рё СЂР°СЃСЃС‹Р»РєРё РІ WordPress;https://ru.wordpress.org/plugins/mailpoet/;РћС‚РїСЂР°РІР»СЏР№С‚Рµ РїСЂРµРєСЂР°СЃРЅС‹Рµ СЂР°СЃСЃС‹Р»РєРё РёР· WordPress. РЎРѕР±РёСЂР°Р№С‚Рµ РїРѕРґРїРёСЃС‡РёРєРѕРІ СЃ РїРѕРјРѕС‰СЊСЋ С„РѕСЂРј РїРѕРґРїРёСЃРєРё, Р°РІС‚РѕРјР°С‚РёР·РёСЂСѓР№С‚Рµ РїРёСЃСЊРјР° РґР»СЏ WooCommerce,вЂ¦;6.1.1
WordPress Gallery Plugin вЂ” NextGEN Gallery;https://ru.wordpress.org/plugins/nextgen-gallery/;РЎР°РјС‹Р№ РїРѕРїСѓР»СЏСЂРЅС‹Р№ РїР»Р°РіРёРЅ WordPress РґР»СЏ РіР°Р»РµСЂРµР№ Рё РѕРґРёРЅ РёР· СЃР°РјС‹С… Р·Р°РіСЂСѓР¶Р°РµРјС‹С… РїР»Р°РіРёРЅРѕРІ Р·Р° РІСЃСЋ РёСЃС‚РѕСЂРёСЋвЂ¦;6.1.1
Complianz вЂ” GDPR/CCPA Cookie Consent;https://ru.wordpress.org/plugins/complianz-gdpr/;Configure your Cookie Banner, Cookie Consent and Cookie Policy with our Wizard and Cookie Scan.вЂ¦;6.1.1
Page Builder Gutenberg Blocks вЂ“ CoBlocks;https://ru.wordpress.org/plugins/coblocks/;CoBlocks вЂ” СЌС‚Рѕ РЅР°Р±РѕСЂ Р±Р»РѕРєРѕРІ WordPress РґР»СЏ РєРѕРЅСЃС‚СЂСѓРєС‚РѕСЂР° СЃС‚СЂР°РЅРёС† РґР»СЏ Gutenberg, СЃ Р±РѕР»РµРµ С‡РµРј 10вЂ¦;6.1.1
AMP;https://ru.wordpress.org/plugins/amp/;An easier path to great Page Experience for everyone. Powered by AMP.;6.1.1
Spectra вЂ” WordPress Gutenberg Blocks;https://ru.wordpress.org/plugins/ultimate-addons-for-gutenberg/;РЈСЃРёР»РµРЅРёРµ GutenbergвЂ™Р° РїСЂРѕРґРІРёРЅСѓС‚С‹РјРё Р±Р»РѕРєР°РјРё, РїРѕРјРѕРіР°СЋС‰РёРјРё СЃРѕР·РґР°РІР°С‚СЊ СЃР°Р№С‚С‹ РІ РєСЂР°С‚С‡Р°Р№С€РёРµ СЃСЂРѕРєРё! Р­С‚Рѕ РїРµСЂРІС‹Р№ РїР»Р°РіРёРЅ Gutenberg СЃРѕР·РґР°РЅРЅС‹Р№вЂ¦;6.1.1
Yoast SEO;https://ru.wordpress.org/plugins/wordpress-seo/;РЈР»СѓС‡С€РёС‚Рµ SEO РІР°С€РµРіРѕ WordPress: РїРѕСЂР°Р±РѕС‚Р°Р№С‚Рµ РЅР°Рґ РєР°С‡РµСЃС‚РІРѕРј РєРѕРЅС‚РµРЅС‚Р° Рё РїРѕР»СѓС‡РёС‚Рµ РїРѕР»РЅРѕСЃС‚СЊСЋ РѕРїС‚РёРјРёР·РёСЂРѕРІР°РЅРЅС‹Р№ WordPress-СЃР°Р№С‚ СЃ РїРѕРјРѕС‰СЊСЋвЂ¦;6.1.1
РљРѕРЅС‚Р°РєС‚РЅР°СЏ С„РѕСЂРјР° WPForms вЂ” РєРѕРЅСЃС‚СЂСѓРєС‚РѕСЂ С„РѕСЂРј РґР»СЏ WordPress, РїРѕР·РІРѕР»СЏСЋС‰РёР№ СЃРѕР·РґР°РІР°С‚СЊ С„РѕСЂРјС‹ РїСѓС‚С‘Рј РїРµСЂРµС‚Р°СЃРєРёРІР°РЅРёСЏ СЌР»РµРјРµРЅС‚РѕРІ;https://ru.wordpress.org/plugins/wpforms-lite/;РџРѕР¶Р°Р»СѓР№, Р»СѓС‡С€РёР№ РїР»Р°РіРёРЅ РґР»СЏ СЃРѕР·РґР°РЅРёСЏ РєРѕРЅС‚Р°РєС‚РЅС‹С… С„РѕСЂРј РЅР° WordPress. РљРѕРЅСЃС‚СЂСѓРєС‚РѕСЂ, РїРѕР·РІРѕР»СЏСЋС‰РёР№ РїСѓС‚С‘Рј РїРµСЂРµС‚Р°СЃРєРёРІР°РЅРёСЏ СЌР»РµРјРµРЅС‚РѕРІ СЃРѕР·РґР°РІР°С‚СЊвЂ¦;6.1.1
Jetpack РїСЂРµРґРЅР°Р·РЅР°С‡РµРЅ РґР»СЏ Р·Р°С‰РёС‚С‹, СЂРµР·РµСЂРІРЅРѕРіРѕ РєРѕРїРёСЂРѕРІР°РЅРёСЏ, РїРѕРІС‹С€РµРЅРёСЏ СЃРєРѕСЂРѕСЃС‚Рё СЂР°Р±РѕС‚С‹ Рё СЂР°Р·РІРёС‚РёСЏ РІР°С€РµРіРѕ СЃР°Р№С‚Р° WordPress;https://ru.wordpress.org/plugins/jetpack/;РћР±РµСЃРїРµС‡СЊС‚Рµ РґРѕРїРѕР»РЅРёС‚РµР»СЊРЅСѓСЋ Р·Р°С‰РёС‚Сѓ СЃР°Р№С‚Р° WordPress СЃ РїРѕРјРѕС‰СЊСЋ РїСЂРѕСЃС‚С‹С…, РЅРѕ СЌС„С„РµРєС‚РёРІРЅС‹С… РёРЅСЃС‚СЂСѓРјРµРЅС‚РѕРІ: СЂРµР·РµСЂРІРЅРѕРіРѕ РєРѕРїРёСЂРѕРІР°РЅРёСЏ Рё РїСЂРѕРІРµСЂРєРёвЂ¦;6.1.1
Advanced Editor Tools (СЂР°РЅРµРµ TinyMCE Advanced);https://ru.wordpress.org/plugins/tinymce-advanced/;Р Р°СЃС€РёСЂСЏРµС‚ Рё СѓР»СѓС‡С€Р°РµС‚ СЂРµРґР°РєС‚РѕСЂ Р±Р»РѕРєРѕРІ (Gutenberg) Рё РєР»Р°СЃСЃРёС‡РµСЃРєРёР№ СЂРµРґР°РєС‚РѕСЂ (TinyMCE).;5.7.8
MC4WP: Mailchimp for WordPress;https://ru.wordpress.org/plugins/mailchimp-for-wp/;The #1 (unofficial) Mailchimp plugin. Allows you to add various sign-up methods to your WordPressвЂ¦;6.1.1
Rank Math SEO;https://ru.wordpress.org/plugins/seo-by-rank-math/;Rank Math SEO вЂ” Р»СѓС‡С€РёР№ WordPress SEO РїР»Р°РіРёРЅ, СЃРѕС‡РµС‚Р°СЋС‰РёР№ РІ СЃРµР±Рµ С„СѓРЅРєС†РёРё РјРЅРѕРіРёС… SEO РёРЅСЃС‚СЂСѓРјРµРЅС‚РѕРІвЂ¦;6.1.1
Smush вЂ” Lazy Load Images, Optimize & Compress Images;https://ru.wordpress.org/plugins/wp-smushit/;РЎР¶РёРјР°Р№С‚Рµ РёР·РѕР±СЂР°Р¶РµРЅРёСЏ Рё РѕРїС‚РёРјРёР·РёСЂСѓР№С‚Рµ РёР·РѕР±СЂР°Р¶РµРЅРёСЏ СЃ РїРѕРјРѕС‰СЊСЋ РѕС‚Р»РѕР¶РµРЅРЅРѕР№ Р·Р°РіСЂСѓР·РєРё, РїСЂРµРѕР±СЂР°Р·РѕРІР°РЅРёСЏ WebP Рё РѕРїСЂРµРґРµР»РµРЅРёСЏ СЂР°Р·РјРµСЂР°, С‡С‚РѕР±С‹вЂ¦;6.1.1
Smash Balloon Social Photo Feed;https://ru.wordpress.org/plugins/instagram-feed/;Р Р°РЅРµРµ РїР»Р°РіРёРЅ РЅР°Р·С‹РІР°Р»СЃСЏ В«Instagram FeedВ». РђРєРєСѓСЂР°С‚РЅРѕРµ РѕС‚РѕР±СЂР°Р¶РµРЅРёРµ РїРѕСЃС‚РѕРІ РёР· РЅРµСЃРєРѕР»СЊРєРёС… СѓС‡РµС‚РЅС‹С… Р·Р°РїРёСЃРµР№ Instagram РІ РІРёРґРµвЂ¦;6.1.1
Gutenberg Template and Pattern Library & Redux Framework;https://ru.wordpress.org/plugins/redux-framework/;Supercharge the Gutenberg editor with our library of Gutenberg block templates, layouts, and patterns!;6.1.1
Ninja Forms Contact Form вЂ” The Drag and Drop Form Builder for WordPress;https://ru.wordpress.org/plugins/ninja-forms/;РљРѕРЅСЃС‚СЂСѓРєС‚РѕСЂ С„РѕСЂРј WordPress, СѓРґРѕР±РЅС‹Р№ РґР»СЏ РЅРѕРІРёС‡РєРѕРІ. РўР°С‰Рё-Рё-Р±СЂРѕСЃР°Р№ РїРѕР»СЏ С„РѕСЂРјС‹, С‡С‚РѕР±С‹ СЃРѕР·РґР°С‚СЊ РєСЂР°СЃРёРІС‹Рµ РїСЂРѕС„РµСЃСЃРёРѕРЅР°Р»СЊРЅС‹Рµ РєРѕРЅС‚Р°РєС‚РЅС‹Рµ С„РѕСЂРјС‹вЂ¦;6.1.1
Smart Slider 3;https://ru.wordpress.org/plugins/smart-slider-3/;РџР»Р°РіРёРЅ Р°РґР°РїС‚РёРІРЅРѕРіРѕ СЃР»Р°Р№РґРµСЂР° РґР»СЏ РїСЂРѕСЃС‚РѕРіРѕ СЃРѕР·РґР°РЅРёСЏ СЃР»Р°Р№РґРѕРІ РІ РІРёР·СѓР°Р»СЊРЅРѕРј СЂРµРґР°РєС‚РѕСЂРµ. РЎРѕР·РґР°РІР°Р№С‚Рµ РєСЂР°СЃРёРІС‹Рµ СЃР»Р°Р№РґРµСЂС‹ РёР·РѕР±СЂР°Р¶РµРЅРёР№, СЃР»РѕС‘РІ,вЂ¦;6.1.1
The Events Calendar;https://ru.wordpress.org/plugins/the-events-calendar/;РљР°Р»РµРЅРґР°СЂСЊ РјРµСЂРѕРїСЂРёСЏС‚РёР№ вЂ” СЌС‚Рѕ РїР»Р°РіРёРЅ РєР°Р»РµРЅРґР°СЂСЏ РЅРѕРјРµСЂ РѕРґРёРЅ РґР»СЏ WordPress. Р›РµРіРєРѕ СЃРѕР·РґР°РІР°Р№С‚Рµ Рё СѓРїСЂР°РІР»СЏР№С‚Рµ РјРµСЂРѕРїСЂРёСЏС‚РёСЏРјРёвЂ¦;6.1.1
РџР»Р°РіРёРЅ РЁРѕСЂС‚РєРѕРґРѕРІ РґР»СЏ WordPress вЂ” Shortcodes Ultimate;https://ru.wordpress.org/plugins/shortcodes-ultimate/;РћР±С€РёСЂРЅР°СЏ РєРѕР»Р»РµРєС†РёСЏ РІРёР·СѓР°Р»СЊРЅС‹С… РєРѕРјРїРѕРЅРµРЅС‚РѕРІ РґР»СЏ РІР°С€РµРіРѕ СЃР°Р№С‚Р°;6.1.1
Slider, Gallery, and Carousel by MetaSlider вЂ” Responsive WordPress Slideshows;https://ru.wordpress.org/plugins/ml-slider/;The best slider, gallery, and carousel plugin for WordPress. Responsive and easy-to-use sliders with images,вЂ¦;6.1.1
